beer.auth_rating,beer.beer_abv,beer.beer_description,beer.beer_ibu,beer.beer_label,beer.beer_name,beer.beer_slug,beer.beer_style,beer.bid,beer.created_at,beer.rating_count,beer.rating_score,beer.wish_list,brewery.brewery_active,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.contact.facebook,brewery.contact.instagram,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,count,first_checkin_id,first_created_at,first_had,rating_score,recent_checkin_id,recent_created_at,recent_created_at_timezone
2.5,5.0,"FIX Hellas, the first and most historic Greek beer is a premium lager beer that is ideal for any time of the day. Its soft flavor has a balanced bitterness enhancing the pleasant flavors that emerged during the yeast fermentation and a rounded long-lasting aftertaste. Its content in alcohol amounts to 5% and its prevailing perfumes are the freshness of apple and banana scents. FIX Hellas guarantees high quality and reliability throughout the production stages and is of Greek origin offering a unique pleasure from the first sip.",0,https://untappd.akamaized.net/site/beer_logos/beer-13276_c01b8_sm.jpeg,FIX Hellas,olympic-brewery-fix-hellas,Lager - Pale,13276,"Tue, 07 Dec 2010 12:03:26 +0000",18939,2.905,False,1,3539,https://untappd.akamaized.net/site/brewery_logos/brewery-3539_8c87b.jpeg,Olympic Brewery,olympic-brewery,https://www.facebook.com/FixHellasBeer?fref=ts,NO_INFORMATION,NO_INFORMATION,http://www.olympicbrewery.gr,Greece,Ριτσώνα,34100,38.4082,23.53,1,358002711,"Thu, 08 Sep 2016 22:32:29 +0300","Thu, 08 Sep 2016 22:32:29 +0300",2.5,358002711,"Thu, 08 Sep 2016 22:32:29 +0300",3
2.75,5.0,"Alfa Hellenic Beer is a lager beer, with 5% alcohol content with it’s authentic Greek name and origin, that make it more familiar to Greeks and non-Greeks around the world. It is refreshing, easy to drink and brings to ones memory the authentic taste of Greece! Alfa’s unique light gold color and rich foam is the ultimate pleasure-maker. It is made of high quality natural ingredients (water, barley malt, hops and yeast) and its packaging is distinctive, with the bottle being a more modern version of the original Alfa bottle.",0,https://untappd.akamaized.net/site/beer_logos/beer-51595_df269_sm.jpeg,Alfa Beer (Άλφα),athenian-brewery-alfa-beer-alfa,Lager - Pale,51595,"Fri, 20 May 2011 17:06:59 +0000",15136,2.948,False,1,53,https://untappd.akamaized.net/site/brewery_logos/brewery-53_5a92d.jpeg,Athenian Brewery,athenian-brewery,https://www.facebook.com/AthenianBrewery?fref=ts,NO_INFORMATION,AthenianBrewery,http://www.athenianbrewery.gr/,Greece,Αιγάλεω,12241,37.9787,23.6783,1,358002496,"Thu, 08 Sep 2016 22:31:42 +0300","Thu, 08 Sep 2016 22:31:42 +0300",2.75,358002496,"Thu, 08 Sep 2016 22:31:42 +0300",3
2.75,4.7,"Pours yellow with a white head. Grass, floral and grain aroma and flavors. Slightly sweet. Light body and lively carbonation. Refreshing. Floral finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-5650_61154_sm.jpeg,Mythos,olympic-brewery-mythos,Lager - Pale,5650,"Sat, 21 Aug 2010 09:26:35 +0000",56010,3.002,False,1,3539,https://untappd.akamaized.net/site/brewery_logos/brewery-3539_8c87b.jpeg,Olympic Brewery,olympic-brewery,https://www.facebook.com/FixHellasBeer?fref=ts,NO_INFORMATION,NO_INFORMATION,http://www.olympicbrewery.gr,Greece,Ριτσώνα,34100,38.4082,23.53,1,357962452,"Thu, 08 Sep 2016 19:30:36 +0300","Thu, 08 Sep 2016 19:30:36 +0300",2.75,357962452,"Thu, 08 Sep 2016 19:30:36 +0300",3
3.25,5.7,"Color hazy gold with medium white head. Aroma malt, some hops, citrus, grain. Taste sweet, hops, grain, grass, citrus.",0,https://untappd.akamaized.net/site/beer_logos/beer-1221368_159e6_sm.jpeg,Pikri,elixi-hellenic-brewery-pikri,IPA - American,1221368,"Tue, 01 Sep 2015 18:03:36 +0000",377,3.446,False,1,71716,https://untappd.akamaized.net/site/brewery_logos/brewery-71716_b0d35.jpeg,Elixi Microbrewery,elixi-microbrewery,https://www.facebook.com/DelphiBeer,NO_INFORMATION,DelphiBeer,http://www.delphibeer.gr,Greece,Λυκόβρυση,14123,38.0668,23.7863,1,357514539,"Tue, 06 Sep 2016 20:29:32 +0300","Tue, 06 Sep 2016 20:29:32 +0300",3.25,357514539,"Tue, 06 Sep 2016 20:29:32 +0300",3
2.75,5.2,Sold as Gösser Beer outside Austria/Germany.,0,https://untappd.akamaized.net/site/beer_logos/beer-_71980_sm_d4d92f3b876390f234da882262d36d.jpeg,Gösser Märzen / Gösser Beer,brauerei-goss-gosser-marzen-gosser-beer,Märzen,71980,"Sun, 14 Aug 2011 16:00:59 +0000",14705,3.105,False,1,79530,https://untappd.akamaized.net/site/brewery_logos/brewery-GosserBrauerei_79530_ffe32.jpeg,Brauerei Göss,brauerei-goss,http://www.facebook.com/goesser,gutbessergoesser,goesserbier,http://www.goesser.at,Austria,Leoben,NO_INFORMATION,47.3619,15.0957,1,357162132,"Mon, 05 Sep 2016 14:05:32 +0200","Mon, 05 Sep 2016 14:05:32 +0200",2.75,357162132,"Mon, 05 Sep 2016 14:05:32 +0200",2
2.75,4.5,"Sopron Hungary is one of the oldest, well-established 4.5% abv beer. Thanks to the natural ingredients and the expertise of Champions for many years represented a reliable quality in the light beer category. Thanks to a slightly bitter taste of hops for anyone eager to consume. At the forefront of innovation in 2005 was the first domestic light beers are introduced in the form of modern bottle. From March 2008, bottle green and a new look, we appear, thereby strengthening the brand's freshness, youthfulness and high level of quality.",0,https://untappd.akamaized.net/site/beer_logos/beer-Soproni_19843.jpeg,Soproni Klasszikus,soproni-sorgyar-heineken-hungaria-soproni-klasszikus,Lager - Pale,19843,"Sat, 01 Jan 2011 05:37:08 +0000",7618,2.904,False,1,5474,https://untappd.akamaized.net/site/brewery_logos/brewery-SoproniSorgyar_5474_2987c.jpeg,Soproni Sörgyár (Heineken Hungária),soproni-sa-rgya-r-heineken-hunga-ria,http://www.facebook.com/Soproni,NO_INFORMATION,NO_INFORMATION,http://www.soproni.hu/,Hungary,Sopron,NO_INFORMATION,47.6908,16.5675,1,357156877,"Mon, 05 Sep 2016 11:16:38 +0200","Mon, 05 Sep 2016 11:16:38 +0200",2.75,357156877,"Mon, 05 Sep 2016 11:16:38 +0200",2
4.0,5.9,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Laško Dark Lager,pivovarna-lasko-lasko-dark-lager,Lager - Euro Dark,20187,"Sun, 02 Jan 2011 01:18:13 +0000",1848,3.218,False,1,1959,https://untappd.akamaized.net/site/brewery_logos/brewery-1959_206d3.jpeg,Pivovarna Laško,pivovarna-lasko,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.pivo-lasko.si,Slovenia,Laško,NO_INFORMATION,46.1513,15.238,1,355948042,"Sat, 03 Sep 2016 13:05:41 +0200","Sat, 03 Sep 2016 13:05:41 +0200",4.0,355948042,"Sat, 03 Sep 2016 13:05:41 +0200",2
3.75,5.0,"Virágos, gyümölcsös, citrusos, 3 komlós (Mosaic, Citra, Magnum) ale, mely egy könnyed sör, melyből végig lehet inni akár egy egész estét is.",27,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Big Face Amber Ale,big-face-sorfozde-big-face-amber-ale,Red Ale - American Amber / Red,1662179,"Tue, 26 Jul 2016 09:25:30 +0000",208,3.5989999999999998,False,1,286355,https://untappd.akamaized.net/site/brewery_logos/brewery-286355_19a7e.jpeg,Big Face Sörfőzde,big-face-sorfozde,https://www.facebook.com/Big-Face-Sörfőzde-1081047795264515/,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,Hungary,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,355947705,"Sat, 03 Sep 2016 13:02:17 +0200","Sat, 03 Sep 2016 13:02:17 +0200",3.75,355947705,"Sat, 03 Sep 2016 13:02:17 +0200",2
3.0,5.2,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-44125_d439f_sm.jpeg,Dreher Classic,dreher-sorgyarak-dreher-classic,Lager - Helles,44125,"Sat, 16 Apr 2011 14:52:44 +0000",8536,2.952,False,1,465,https://untappd.akamaized.net/site/brewery_logos/brewery-DreherSrgyrakZrt_465.jpeg,Dreher Sörgyárak,dreher-sa-rgya-rak,http://www.facebook.com/dreherzrt,NO_INFORMATION,NO_INFORMATION,http://www.dreherrt.hu,Hungary,Budapest,NO_INFORMATION,47.4917,19.1447,1,355947583,"Sat, 03 Sep 2016 13:01:14 +0200","Sat, 03 Sep 2016 13:01:14 +0200",3.0,355947583,"Sat, 03 Sep 2016 13:01:14 +0200",2
2.0,4.8,"Kingfisher is India’s No.1 beer and is one of the country’s most heralded exports. However, this triumphant tipple can trace its roots all the way back to 1857 when Castle Breweries first started brewing in the majestic city of Mysore.

Back then, the sight of bullock carts carrying huge barrels of beer was a common one. These carts wheeled their way to customers throughout the region as the refreshing brew became a favorite of all who tasted it. In time, Castle Breweries joined forces with four competitors to form the company now proudly known as United Breweries.",20,https://untappd.akamaized.net/site/beer_logos/beer-KingfisherPremiumLager_17377.jpeg,Kingfisher Premium Lager,united-breweries-india-kingfisher-premium-lager,Lager - North American Adjunct,17377,"Sat, 25 Dec 2010 23:50:35 +0000",60847,2.964,False,1,4657,https://untappd.akamaized.net/site/brewery_logos/brewery-UnitedBreweriesIndia_4657_1d02e.jpeg,United Breweries (India),united-breweries-india,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://unitedbreweries.com/,India,NO_INFORMATION,Bangalore,12.9719,77.5963,1,353295439,"Sat, 27 Aug 2016 12:28:20 +0600","Sat, 27 Aug 2016 12:28:20 +0600",2.0,353295439,"Sat, 27 Aug 2016 12:28:20 +0600",6
3.25,4.7,"Bintang Beer is a lager type of beer. The distinctive taste of Bintang comes from its quality ingredients and meticulous brewing process. Famed for its modest ester aroma, mild hoppy flavor and bitterness as well as a crisp and refreshing aftertaste, this 4.7%-alcohol beer has been serving as a local favorite for over 80 years. Bintang is brewed from selected malt, hops and water and processed with high quality standard.",8,https://untappd.akamaized.net/site/beer_logos/beer-BirBintang_10434.jpeg,Bintang Pilsener,pt-multi-bintang-indonesia-tbk-bintang-pilsener,Pilsner - Other,10434,"Sun, 21 Nov 2010 22:12:14 +0000",14852,2.925,False,1,2885,https://untappd.akamaized.net/site/brewery_logos/brewery-2885_8d7b9.jpeg,PT Multi Bintang Indonesia Tbk.,pt-multi-bintang-indonesia-tbk,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.multibintang.co.id/,Indonesia,Jakarta – 12430,NO_INFORMATION,-6.2923,106.79700000000001,1,340397858,"Mon, 25 Jul 2016 19:18:14 +0800","Mon, 25 Jul 2016 19:18:14 +0800",3.25,340397858,"Mon, 25 Jul 2016 19:18:14 +0800",8
3.75,4.7,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-_36754_sm_48044cff03cfe968bd7446e3066d66.jpeg,Black Cat,beer-here-black-cat,IPA - Black / Cascadian Dark Ale,36754,"Sat, 12 Mar 2011 04:22:31 +0000",41,3.463,False,1,2888,https://untappd.akamaized.net/site/brewery_logos/brewery-BeerHere_2888.jpeg,Beer Here,beer-here,http://www.facebook.com/beerhere4you,NO_INFORMATION,NO_INFORMATION,http://www.beerhere.dk,Denmark,NO_INFORMATION,Copenhagen,55.6684,12.5567,1,337814418,"Tue, 19 Jul 2016 22:01:21 +0800","Tue, 19 Jul 2016 22:01:21 +0800",3.75,337814418,"Tue, 19 Jul 2016 22:01:21 +0800",8
4.25,9.6,The name IBU 1000 refers to the theoretical IBU of this beer. There are physical limits to how much bitterness beer can soak up. For the benefit of those especially interested in the process of brewing we can tell you that 6½ kilogram of alpha-acid extract was used og 10 kilograms of simcoe-pellets per 1000 liters beer! This means that ”easy to drink” is only for the hardcore hopheads!,1000,https://untappd.akamaized.net/site/beer_logos/beer-_6886_sm_4df1442db380c4a24ac72f85f0595e.jpeg,1000 IPA,mikkeller-1000-ipa,IPA - Imperial / Double,6886,"Wed, 27 Oct 2010 13:11:16 +0000",19655,3.858,False,1,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,http://www.facebook.com/mikkeller,mikkellerbeer,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,NO_INFORMATION,55.6731,12.5589,2,337814129,"Tue, 19 Jul 2016 21:57:05 +0800","Tue, 19 Jul 2016 21:57:05 +0800",4.25,422022684,"Sun, 26 Feb 2017 11:14:36 +0800",8
4.25,7.0,NO_INFORMATION,50,https://untappd.akamaized.net/site/beer_logos/beer-HitachinoNestEspressoStout_154.jpeg,Hitachino Nest Espresso Stout,kiuchi-brewery-hitachino-nest-espresso-stout,Stout - Foreign / Export,154,"Sat, 21 Aug 2010 09:26:35 +0000",24237,3.7439999999999998,False,1,1713,https://untappd.akamaized.net/site/brewery_logos/brewery-KiuchiBrewery_1713.jpeg,Kiuchi Brewery,kiuchi-brewery,https://www.facebook.com/kiuchisyuzo,NO_INFORMATION,kiuchibrewery,http://www.kodawari.cc/,Japan,Naka-shi,Ibaraki,36.4685,140.468,1,337814039,"Tue, 19 Jul 2016 21:55:25 +0800","Tue, 19 Jul 2016 21:55:25 +0800",4.25,337814039,"Tue, 19 Jul 2016 21:55:25 +0800",8
4.75,5.0,Brewed with Japanese wheat and koji (malted rice) - a key ingredient in the production of sake.,16,https://untappd.akamaized.net/site/beer_logos/beer-747808_40e7b_sm.jpeg,Hitachino Nest Saison Du Japon,kiuchi-brewery-hitachino-nest-saison-du-japon,Saison / Farmhouse Ale,747808,"Wed, 16 Jul 2014 22:22:41 +0000",7989,3.64,False,1,1713,https://untappd.akamaized.net/site/brewery_logos/brewery-KiuchiBrewery_1713.jpeg,Kiuchi Brewery,kiuchi-brewery,https://www.facebook.com/kiuchisyuzo,NO_INFORMATION,kiuchibrewery,http://www.kodawari.cc/,Japan,Naka-shi,Ibaraki,36.4685,140.468,1,337803705,"Tue, 19 Jul 2016 18:31:49 +0800","Tue, 19 Jul 2016 18:31:49 +0800",4.75,337803705,"Tue, 19 Jul 2016 18:31:49 +0800",8
3.75,8.0,"Deep blonde in colour, Barbãr’s creamy head gives off a powerful aroma, unobtrusively scented with honey and accompanied by a bouquet of floral, spicy and citrus notes. The use of soft wheat gives a rounded attack, without heaviness. The sugar provided by the honey during the wort boiling undergoes fermentation and is converted into alcohol. Consequently, this is a soft but not sweet beer, with a touch of acidity which gives it freshness. The finish is full of finesse and without a bitter aftertaste. An original and distinctive beer whose distant origins go back to the “cervoise” brewed by our ancestors who called it “Warrior’s rest”.",0,https://untappd.akamaized.net/site/beer_logos/beer-28225_34686_sm.jpeg,Barbãr,brasserie-lefebvre-barbar,Belgian Strong Golden Ale,28225,"Thu, 03 Feb 2011 02:49:04 +0000",33001,3.554,False,1,197,https://untappd.akamaized.net/site/brewery_logos/brewery-197_b0e91.jpeg,Brasserie Lefebvre,brasserie-lefebvre,http://www.facebook.com/brasserielefebvre,NO_INFORMATION,hopus_beer,http://www.brasserielefebvre.be,Belgium,Quenast,Brabant Wallon,50.6743,4.1521,1,337803659,"Tue, 19 Jul 2016 18:30:36 +0800","Tue, 19 Jul 2016 18:30:36 +0800",3.75,337803659,"Tue, 19 Jul 2016 18:30:36 +0800",8
3.25,5.5,"First brewed in 1952.
Kronenbourg 1664 is France’s No.1 selling beer and the UK’s second-biggest selling premium lager.
Kronenbourg 1664 is made with a unique blend of hops including aromatic hops from Alsace.",0,https://untappd.akamaized.net/site/beer_logos/beer-5939_8c2b8_sm.jpeg,1664,brasseries-kronenbourg-1664,Lager - Euro,5939,"Fri, 01 Oct 2010 09:27:37 +0000",99300,3.128,False,1,203,https://untappd.akamaized.net/site/brewery_logos/brewery-203_6e794.jpeg,Kronenbourg,kronenbourg,https://www.facebook.com/Kronenbourg.SAS/,NO_INFORMATION,Kronenbourg_SAS,http://www.brasseries-kronenbourg.com,France,Obernai,Bas-Rhin,48.466,7.49557,1,337801945,"Tue, 19 Jul 2016 17:30:39 +0800","Tue, 19 Jul 2016 17:30:39 +0800",3.25,337801945,"Tue, 19 Jul 2016 17:30:39 +0800",8
2.5,5.5,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-7014_766d9_sm.jpeg,Angkor Beer,cambrew-angkor-beer,Lager - North American Adjunct,7014,"Sun, 31 Oct 2010 02:35:01 +0000",4057,2.799,False,1,5770,https://untappd.akamaized.net/site/brewery_logos/brewery-5770_f5873.jpeg,Cambrew,cambrew,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,Cambodia,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,336436442,"Sat, 16 Jul 2016 17:28:33 +0700","Sat, 16 Jul 2016 17:28:33 +0700",2.5,336436442,"Sat, 16 Jul 2016 17:28:33 +0700",7
2.75,5.0,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-14893_3676b_sm.jpeg,Leo Beer,boon-rawd-brewery-leo-beer,Lager - Pale,14893,"Thu, 16 Dec 2010 00:16:23 +0000",14933,2.735,False,1,152,https://untappd.akamaized.net/site/brewery_logos/brewery-BoonRawdBrewery_152.jpeg,Boon Rawd Brewery,boon-rawd-brewery,https://www.facebook.com/SINGHAofficial,SinghaBeer,singhaclub,http://www.boonrawd.co.th/,Thailand,10300 Bangkok,NO_INFORMATION,13.787,100.515,1,334745251,"Mon, 11 Jul 2016 19:48:59 +0700","Mon, 11 Jul 2016 19:48:59 +0700",2.75,334745251,"Mon, 11 Jul 2016 19:48:59 +0700",7
3.75,5.3,"Ausgesuchte dunkle Malze mit feinem Röstaroma machen ERDINGER Dunkel zu einem vollmundigen Genuss mit starkem Charakter.

Edel und in tiefen Brauntönen glänzend füllt es das Glas. Beim ersten Schluck begeistert ein harmonischer Mehrklang von ausgesuchten dunklen Weizen- und Gerstenmalzen mit erstklassigem Hallertauer Aromahopfen. Karamellnoten, Anklänge an Nüsse und frisches Brot lassen sich erschmecken. Unverkennbar setzt die traditionelle ERDINGER-Hefe ihren obergärigen Akzent.

Seinen Einstand hatte ERDINGER Dunkel 1989, als die ERDINGER Braumeister Werner Brombach, Inhaber der Privatbrauerei, zum Geburtstag ein dunkles Weißbier brauten. Der Beschenkte fand so großen Gefallen daran, dass er es 1990 auf den Markt brachte.",0,https://untappd.akamaized.net/site/beer_logos/beer-8697_2e046_sm.jpeg,Erdinger Dunkel,erdinger-weissbrau-erdinger-dunkel,Dunkelweizen,8697,"Fri, 12 Nov 2010 08:57:50 +0000",58064,3.62,False,1,1019,https://untappd.akamaized.net/site/brewery_logos/brewery-ErdingerWeissbrau_1019.jpeg,Erdinger Weissbräu,erdinger-weissbra-u,http://www.facebook.com/erdinger.weissbier,NO_INFORMATION,NO_INFORMATION,http://www.erdinger.de,Germany,Erding,NO_INFORMATION,48.3153,11.8911,1,334302171,"Sun, 10 Jul 2016 12:47:05 +0700","Sun, 10 Jul 2016 12:47:05 +0700",3.75,334302171,"Sun, 10 Jul 2016 12:47:05 +0700",7
2.5,5.0,"A premium lager beer brewed from the finest ingredients, Singha is a full-bodied 100% barley malt beer that is distinctively rich in taste with strong hop characters. Brewed with three hops: Saaz, Perle and Hallertau. 

Editor’s Note: Recipe scaled down from 6% to 5% in 2007.",20,https://untappd.akamaized.net/site/beer_logos/beer-6344_f8359_sm.jpeg,Singha,boon-rawd-brewery-singha,Lager - Pale,6344,"Fri, 08 Oct 2010 09:07:44 +0000",94425,3.0260000000000002,False,1,152,https://untappd.akamaized.net/site/brewery_logos/brewery-BoonRawdBrewery_152.jpeg,Boon Rawd Brewery,boon-rawd-brewery,https://www.facebook.com/SINGHAofficial,SinghaBeer,singhaclub,http://www.boonrawd.co.th/,Thailand,10300 Bangkok,NO_INFORMATION,13.787,100.515,1,334301855,"Sun, 10 Jul 2016 12:45:27 +0700","Sun, 10 Jul 2016 12:45:27 +0700",2.5,334301855,"Sun, 10 Jul 2016 12:45:27 +0700",7
2.5,5.0,"ThaiBev stopped production of Chang Beer, Chang Draught, and Chang Export in 2015. 

A new product, Chang Classic, was launched, with production shared between ThaiBev’s three breweries.

Ingredients: Fine quality malt, rice, and hop, with natural water, and selected yeast.
""With its attractive taste and a price that appealed to consumers at all levels, the response and success of Chang marked a new era and turned a new page for the Thai beer industry. In 1998 Beer Chang was awarded the “Gold Medallion” at the International Beer Competition in Australia in the category of “Lager, Unlimited Degree”.",0,https://untappd.akamaized.net/site/beer_logos/beer-6416_28e67_sm.jpeg,Chang Beer,thai-beverage-plc-chang-beer,Lager - Pale,6416,"Sun, 10 Oct 2010 05:15:27 +0000",51050,2.923,False,1,1520,https://untappd.akamaized.net/site/brewery_logos/brewery-ThaiBev_1520.jpeg,Thai Beverage PLC,thai-beverage-plc,http://www.facebook.com/ThaiBeverage,NO_INFORMATION,thai_bev,http://www.thaibev.com/en08/product.aspx?sublv1gID=11,Thailand,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,334301785,"Sun, 10 Jul 2016 12:44:57 +0700","Sun, 10 Jul 2016 12:44:57 +0700",2.5,334301785,"Sun, 10 Jul 2016 12:44:57 +0700",7
2.25,5.0,"Huda is a traditional Vietnamese beer brewed and bottled in Huế, Vietnam, by Hue Breweries Ltd. Being aromatic and refreshing with a slightly ""hoppy"" bouquet, Huda is a favorite beer among many domestic and foreign consumers.

The Huda beer has been a symbol of the Heartland for more than 25 years and its reputation for quality is a source of pride among local Huda consumers. The good quality of the beer also caused Huda to win a silver medal at the World Beer Championships in 2013.",0,https://untappd.akamaized.net/site/beer_logos/beer-HudaBeer_11974.jpeg,Huda Beer,hue-brewery-ltd-huda-beer,Lager - North American Adjunct,11974,"Mon, 29 Nov 2010 18:52:19 +0000",2045,2.6719999999999997,False,1,6585,https://untappd.akamaized.net/site/brewery_logos/brewery-6585_76540.jpeg,Hue Brewery Ltd,hue-brewery-ltd,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,Vietnam,Hue City,NO_INFORMATION,16.4872,107.595,1,332215947,"Tue, 05 Jul 2016 10:37:33 +0700","Tue, 05 Jul 2016 10:37:33 +0700",2.25,332215947,"Tue, 05 Jul 2016 10:37:33 +0700",7
2.5,4.9,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-SaigonExport_8955.jpeg,Saigon Export,sabeco-saigon-export,Lager - Pale,8955,"Sat, 13 Nov 2010 06:44:44 +0000",17774,2.8080000000000003,False,1,4640,https://untappd.akamaized.net/site/brewery_logos/brewery-Sabeco_4640_bd6a5.jpeg,Sabeco,sabeco,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.sabeco.com.vn/,Vietnam,Ho chi min city,Siagon,10.8206,106.661,1,329115285,"Tue, 28 Jun 2016 15:30:13 +0700","Tue, 28 Jun 2016 15:30:13 +0700",2.5,329115285,"Tue, 28 Jun 2016 15:30:13 +0700",7
2.5,4.9,Brewed by Sabeco,0,https://untappd.akamaized.net/site/beer_logos/beer-17357_a0e8b_sm.jpeg,Saigon Special,sabeco-saigon-special,Lager - Pale,17357,"Sat, 25 Dec 2010 22:57:34 +0000",4976,2.867,False,1,4640,https://untappd.akamaized.net/site/brewery_logos/brewery-Sabeco_4640_bd6a5.jpeg,Sabeco,sabeco,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.sabeco.com.vn/,Vietnam,Ho chi min city,Siagon,10.8206,106.661,1,329115278,"Tue, 28 Jun 2016 15:29:45 +0700","Tue, 28 Jun 2016 15:29:45 +0700",2.5,329115278,"Tue, 28 Jun 2016 15:29:45 +0700",7
2.75,4.3,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Bia Saigon Lager,sabeco-bia-saigon-lager,Lager - Pale,17369,"Sat, 25 Dec 2010 23:17:06 +0000",2368,2.766,False,1,4640,https://untappd.akamaized.net/site/brewery_logos/brewery-Sabeco_4640_bd6a5.jpeg,Sabeco,sabeco,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.sabeco.com.vn/,Vietnam,Ho chi min city,Siagon,10.8206,106.661,1,329115269,"Tue, 28 Jun 2016 15:29:23 +0700","Tue, 28 Jun 2016 15:29:23 +0700",2.75,329115269,"Tue, 28 Jun 2016 15:29:23 +0700",7
2.5,5.3,NO_INFORMATION,0,https://untappd.akamaized.net/site/beer_logos/beer-333PremiumExportBeer_24194.jpeg,333 Premium Export,sabeco-333-premium-export,Lager - Pale,24194,"Sat, 15 Jan 2011 00:58:29 +0000",5459,2.696,False,1,4640,https://untappd.akamaized.net/site/brewery_logos/brewery-Sabeco_4640_bd6a5.jpeg,Sabeco,sabeco,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,http://www.sabeco.com.vn/,Vietnam,Ho chi min city,Siagon,10.8206,106.661,1,329115250,"Tue, 28 Jun 2016 15:28:40 +0700","Tue, 28 Jun 2016 15:28:40 +0700",2.5,329115250,"Tue, 28 Jun 2016 15:28:40 +0700",7
2.5,4.6,NO_INFORMATION,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Ha Long Beer,ha-long-brewery-ha-long-beer,Lager - Pale,757979,"Sat, 26 Jul 2014 04:57:52 +0000",376,2.8369999999999997,False,1,30314,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Ha long Brewing Company,ha-long-brewing-company,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,Vietnam,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,329115225,"Tue, 28 Jun 2016 15:27:56 +0700","Tue, 28 Jun 2016 15:27:56 +0700",2.5,329115225,"Tue, 28 Jun 2016 15:27:56 +0700",7
2.0,1.0,Fresh beer @ 4000VND/glass,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,Bia Hoi - Hoi An,hoi-an-bia-hoi-hoi-an,Lager - Pale,560786,"Tue, 14 Jan 2014 00:51:58 +0000",234,2.596,False,1,103495,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Hoi An,hoi-an,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION,Vietnam,NO_INFORMATION,NO_INFORMATION,0.0,0.0,1,326891487,"Thu, 23 Jun 2016 19:55:25 +0700","Thu, 23 Jun 2016 19:55:25 +0700",2.0,326891487,"Thu, 23 Jun 2016 19:55:25 +0700",7
2.75,5.0,"Brewed in Singapore since 1932, Tiger Beer is a full-flavored, pilsner-style golden lager with a slightly sweet note and an amazingly clean finish. 2010 World Beer Cup Gold Medal (international style lager).",0,https://untappd.akamaized.net/site/beer_logos/beer-TigerBeer_7747.jpeg,Tiger,heineken-asia-pacific-tiger,Lager - Pale,7747,"Sun, 07 Nov 2010 01:02:51 +0000",78707,2.951,False,1,3097,https://untappd.akamaized.net/site/brewery_logos/brewery-3097_72b79.jpeg,Heineken Asia Pacific,heineken-asia-pacific,NO_INFORMATION,NO_INFORMATION,tigerbeerus,http://www.tigerbeer.com,Singapore,NO_INFORMATION,NO_INFORMATION,1.33617,103.647,1,326891463,"Thu, 23 Jun 2016 19:54:48 +0700","Thu, 23 Jun 2016 19:54:48 +0700",2.75,326891463,"Thu, 23 Jun 2016 19:54:48 +0700",7
